,filename,title,author
252,./data/tlg0017/tlg005/tlg0017.tlg005.perseus-grc1.xml,On the Estate of Dicaeogenes ,Isaeus
253,./data/tlg0017/tlg002/tlg0017.tlg002.perseus-grc1.xml,On the Estate of Menecles ,Isaeus
254,./data/tlg0017/tlg011/tlg0017.tlg011.perseus-grc1.xml,On the Estate of Hagnias ,Isaeus
255,./data/tlg0017/tlg010/tlg0017.tlg010.perseus-grc1.xml,On The Estate Of Aristarchus ,Isaeus
258,./data/tlg0010/tlg009/tlg0010.tlg009.perseus-grc2.xml,Helen,Isocrates
259,./data/tlg0010/tlg007/tlg0010.tlg007.perseus-grc2.xml,To Demonicus,Isocrates
260,./data/tlg0010/tlg001/tlg0010.tlg001.perseus-grc2.xml,Against Euthynus,Isocrates
261,./data/tlg0010/tlg006/tlg0010.tlg006.perseus-grc2.xml,Aegineticus,Isocrates
262,./data/tlg0010/tlg030/tlg0010.tlg030.perseus-grc2.xml,"To Philip, II",Isocrates
263,./data/tlg0010/tlg008/tlg0010.tlg008.perseus-grc2.xml,Against the Sophists,Isocrates
264,./data/tlg0010/tlg015/tlg0010.tlg015.perseus-grc2.xml,Evagoras,Isocrates
265,./data/tlg0010/tlg012/tlg0010.tlg012.perseus-grc2.xml,Plataicus,Isocrates
266,./data/tlg0010/tlg024/tlg0010.tlg024.perseus-grc2.xml,To Archidamus,Isocrates
267,./data/tlg0010/tlg023/tlg0010.tlg023.perseus-grc2.xml,To the Children of Jason,Isocrates
268,./data/tlg0010/tlg022/tlg0010.tlg022.perseus-grc2.xml,To Dionysius,Isocrates
269,./data/tlg0010/tlg025/tlg0010.tlg025.perseus-grc2.xml,To the Rulers of the Mytilenaeans,Isocrates
270,./data/tlg0010/tlg013/tlg0010.tlg013.perseus-grc2.xml,To Nicocles,Isocrates
271,./data/tlg0010/tlg014/tlg0010.tlg014.perseus-grc2.xml,Nicocles or the Cyprians,Isocrates
272,./data/tlg0010/tlg003/tlg0010.tlg003.perseus-grc2.xml,Against Lochites,Isocrates
273,./data/tlg0010/tlg004/tlg0010.tlg004.perseus-grc2.xml,Concerning the Team of Horses,Isocrates
274,./data/tlg0010/tlg005/tlg0010.tlg005.perseus-grc2.xml,Trapeziticus,Isocrates
275,./data/tlg0010/tlg002/tlg0010.tlg002.perseus-grc2.xml,Against Callimachus,Isocrates
276,./data/tlg0010/tlg011/tlg0010.tlg011.perseus-grc2.xml,Panegyricus,Isocrates
277,./data/tlg0010/tlg016/tlg0010.tlg016.perseus-grc2.xml,Archidamus,Isocrates
278,./data/tlg0010/tlg029/tlg0010.tlg029.perseus-grc2.xml,To Antipater,Isocrates
279,./data/tlg0010/tlg020/tlg0010.tlg020.perseus-grc2.xml,To Philip,Isocrates
280,./data/tlg0010/tlg027/tlg0010.tlg027.perseus-grc2.xml,"To Philip, I",Isocrates
281,./data/tlg0010/tlg018/tlg0010.tlg018.perseus-grc2.xml,Areopagiticus,Isocrates
282,./data/tlg0010/tlg019/tlg0010.tlg019.perseus-grc2.xml,Antidosis,Isocrates
283,./data/tlg0010/tlg021/tlg0010.tlg021.perseus-grc2.xml,Panathenaicus,Isocrates
284,./data/tlg0010/tlg017/tlg0010.tlg017.perseus-grc2.xml,On the Peace,Isocrates
285,./data/tlg0010/tlg028/tlg0010.tlg028.perseus-grc2.xml,To Alexander,Isocrates
286,./data/tlg0010/tlg010/tlg0010.tlg010.perseus-grc2.xml,Busiris,Isocrates
287,./data/tlg0612/tlg001/tlg0612.tlg001.perseus-grc1.xml,Orationes,Dio Chrysostom
288,./data/tlg0081/tlg009/tlg0081.tlg009.perseus-grc1.xml,De Dinarcho,Dionysius of Halicarnassus
289,./data/tlg0081/tlg007/tlg0081.tlg007.perseus-grc1.xml,Libri secundi de antiquis oratoribus reliquiae,Dionysius of Halicarnassus
290,./data/tlg0081/tlg001/tlg0081.tlg001.perseus-grc1.xml,"Antiquitates Romanae, Books I-XX",Dionysius of Halicarnassus
291,./data/tlg0081/tlg006/tlg0081.tlg006.perseus-grc1.xml,De Demosthene,Dionysius of Halicarnassus
292,./data/tlg0081/tlg008/tlg0081.tlg008.perseus-grc1.xml,Ad Ammaeum,Dionysius of Halicarnassus
293,./data/tlg0081/tlg015/tlg0081.tlg015.perseus-grc1.xml,Epistula ad Pompeium Geminum,Dionysius of Halicarnassus
294,./data/tlg0081/tlg012/tlg0081.tlg012.perseus-grc1.xml,De Compositione Verborum,Dionysius of Halicarnassus
295,./data/tlg0081/tlg003/tlg0081.tlg003.perseus-grc1.xml,De Lysia,Dionysius of Halicarnassus
296,./data/tlg0081/tlg004/tlg0081.tlg004.perseus-grc1.xml,De Isocrate,Dionysius of Halicarnassus
297,./data/tlg0081/tlg005/tlg0081.tlg005.perseus-grc1.xml,De Isaeo,Dionysius of Halicarnassus
298,./data/tlg0081/tlg002/tlg0081.tlg002.perseus-grc1.xml,De antiquis oratoribus,Dionysius of Halicarnassus
299,./data/tlg0081/tlg011/tlg0081.tlg011.perseus-grc1.xml,De Thucydidis idiomatibus (epistula ad Ammaeum),Dionysius of Halicarnassus
300,./data/tlg0081/tlg010/tlg0081.tlg010.perseus-grc1.xml,De Thucydide,Dionysius of Halicarnassus
301,./data/tlg0086/tlg009/tlg0086.tlg009.perseus-grc1.xml,Eudemian Ethics (Greek). Machine readable text,Aristotle
302,./data/tlg0086/tlg038/tlg0086.tlg038.perseus-grc1.xml,Rhetoric,Aristotle
303,./data/tlg0086/tlg025/tlg0086.tlg025.perseus-grc1.xml,Metaphysics,Aristotle
304,./data/tlg0086/tlg035/tlg0086.tlg035.perseus-grc1.xml,Politics (Greek). Machine readable text,Aristotle
305,./data/tlg0086/tlg003/tlg0086.tlg003.perseus-grc1.xml,Athenian Constitution,Aristotle
306,./data/tlg0086/tlg034/tlg0086.tlg034.digicorpus-grc1.xml,Ars Poetica,Aristotle
307,./data/tlg0086/tlg045/tlg0086.tlg045.perseus-grc2.xml,Virtues and Vices,Aristotle
308,./data/tlg0086/tlg029/tlg0086.tlg029.perseus-grc1.xml,Economics (Greek). Machine readable text,Aristotle
309,./data/tlg0086/tlg010/tlg0086.tlg010.perseus-grc1.xml,Nicomachean Ethics,Aristotle
310,./data/tlg0036/tlg001/tlg0036.tlg001.perseus-grc1.xml,Epitaphius Adonis,Bion of Phlossa
311,./data/tlg0036/tlg003/tlg0036.tlg003.perseus-grc1.xml,Fragmenta,Bion of Phlossa
312,./data/tlg0036/tlg002/tlg0036.tlg002.perseus-grc1.xml,Epithalamium Achillis et Deidameiae,Bion of Phlossa
313,./data/tlg2934/tlg066/tlg2934.tlg066.perseus-grc1.xml,Vita Barlaam et Joasaph,"John, of Damascus (attributed author)"
314,./data/tlg0031/tlg009/tlg0031.tlg009.perseus-grc2.xml,New Testament - Galatians,New Testament
315,./data/tlg0031/tlg007/tlg0031.tlg007.perseus-grc2.xml,New Testament - 1 Corinthians,New Testament
316,./data/tlg0031/tlg001/tlg0031.tlg001.perseus-grc2.xml,New Testament - Matthew,New Testament
317,./data/tlg0031/tlg006/tlg0031.tlg006.perseus-grc2.xml,New Testament - Romans,New Testament
318,./data/tlg0031/tlg008/tlg0031.tlg008.perseus-grc2.xml,New Testament - 2 Corinthians,New Testament
319,./data/tlg0031/tlg015/tlg0031.tlg015.perseus-grc2.xml,New Testament - 1 Timothy,New Testament
320,./data/tlg0031/tlg012/tlg0031.tlg012.perseus-grc2.xml,New Testament - Colossians,New Testament
321,./data/tlg0031/tlg024/tlg0031.tlg024.perseus-grc2.xml,New Testament - 2 John,New Testament
322,./data/tlg0031/tlg023/tlg0031.tlg023.perseus-grc2.xml,New Testament - 1 John,New Testament
323,./data/tlg0031/tlg022/tlg0031.tlg022.perseus-grc2.xml,New Testament - 2 Peter,New Testament
324,./data/tlg0031/tlg025/tlg0031.tlg025.perseus-grc2.xml,New Testament - 3 John,New Testament
325,./data/tlg0031/tlg013/tlg0031.tlg013.perseus-grc2.xml,New Testament - 1 Thessalonians,New Testament
326,./data/tlg0031/tlg014/tlg0031.tlg014.perseus-grc2.xml,New Testament - 2 Thessalonians,New Testament
327,./data/tlg0031/tlg003/tlg0031.tlg003.perseus-grc2.xml,New Testament - Luke,New Testament
328,./data/tlg0031/tlg004/tlg0031.tlg004.perseus-grc2.xml,New Testament - John,New Testament
329,./data/tlg0031/tlg005/tlg0031.tlg005.perseus-grc2.xml,New Testament - Acts,New Testament
330,./data/tlg0031/tlg002/tlg0031.tlg002.perseus-grc2.xml,New Testament - Mark,New Testament
331,./data/tlg0031/tlg011/tlg0031.tlg011.perseus-grc2.xml,New Testament - Philippians,New Testament
332,./data/tlg0031/tlg016/tlg0031.tlg016.perseus-grc2.xml,New Testament - 2 Timothy,New Testament
333,./data/tlg0031/tlg020/tlg0031.tlg020.perseus-grc2.xml,New Testament - James,New Testament
334,./data/tlg0031/tlg027/tlg0031.tlg027.perseus-grc2.xml,New Testament - Revelation,New Testament
335,./data/tlg0031/tlg018/tlg0031.tlg018.perseus-grc2.xml,New Testament - Philemon,New Testament
336,./data/tlg0031/tlg026/tlg0031.tlg026.perseus-grc2.xml,New Testament - Jude,New Testament
337,./data/tlg0031/tlg019/tlg0031.tlg019.perseus-grc2.xml,New Testament - Hebrews,New Testament
338,./data/tlg0031/tlg021/tlg0031.tlg021.perseus-grc2.xml,New Testament - 1 Peter,New Testament
339,./data/tlg0031/tlg017/tlg0031.tlg017.perseus-grc2.xml,New Testament - Titus,New Testament
340,./data/tlg0031/tlg010/tlg0031.tlg010.perseus-grc2.xml,New Testament - Ephesians,New Testament
341,./data/tlg0007/tlg118/tlg0007.tlg118.perseus-grc2.xml,Πολιτικὰ παραγγέλματα,Plutarch
342,./data/tlg0007/tlg120/tlg0007.tlg120.perseus-grc2.xml,Περὶ τοῦ μὴ δεῖν δανείζεσθαι,Plutarch
343,./data/tlg0007/tlg129/tlg0007.tlg129.perseus-grc2.xml,Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα,Plutarch
344,./data/tlg0007/tlg116/tlg0007.tlg116.perseus-grc2.xml,Πρὸς ἡγεμόνα ἀπαίδευτον,Plutarch
345,./data/tlg0007/tlg111/tlg0007.tlg111.perseus-grc2.xml,Παραμυθητικός εἰς τὴν γυναῖκα τὴν αὑτου,Plutarch
346,./data/tlg0007/tlg110/tlg0007.tlg110.perseus-grc2.xml,Περὶ φυγῆς,Plutarch
347,./data/tlg0007/tlg128/tlg0007.tlg128.perseus-grc2.xml,Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον,Plutarch
348,./data/tlg0007/tlg117/tlg0007.tlg117.perseus-grc2.xml,Εἰ πρεσβυτέρῳ πολιτευτέον,Plutarch
349,./data/tlg0007/tlg121/tlg0007.tlg121.perseus-grc2.xml,Vitae decem oratorum,Plutarch
350,./data/tlg0007/tlg119/tlg0007.tlg119.perseus-grc2.xml,Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας,Plutarch
351,./data/tlg0007/tlg126/tlg0007.tlg126.perseus-grc2.xml,Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης,Plutarch
352,./data/tlg0007/tlg054/tlg0007.tlg054.perseus-grc2.xml,Demosthenes,Plutarch
353,./data/tlg0007/tlg053/tlg0007.tlg053.perseus-grc2.xml,Comparison of Agis and Cleomenes and the Gracchi,Plutarch
354,./data/tlg0007/tlg098/tlg0007.tlg098.perseus-grc2.xml,Περὶ τῆς εἰς τὰ ἔκγονα φιλοστοργίας,Plutarch
355,./data/tlg0007/tlg091/tlg0007.tlg091.perseus-grc2.xml,Περὶ τοῦ μὴ χρᾶν ἔμμετρα νῦν τὴν Πυθίαν,Plutarch
356,./data/tlg0007/tlg065/tlg0007.tlg065.perseus-grc2.xml,Galba,Plutarch
357,./data/tlg0007/tlg062/tlg0007.tlg062.perseus-grc2.xml,Comparison of Dion and Brutus,Plutarch
358,./data/tlg0007/tlg096/tlg0007.tlg096.perseus-grc2.xml,Περὶ εὐθυμίας,Plutarch
359,./data/tlg0007/tlg009/tlg0007.tlg009.perseus-grc2.xml,Comparison of Solon and Publicola,Plutarch
360,./data/tlg0007/tlg036/tlg0007.tlg036.perseus-grc2.xml,Lucullus,Plutarch
361,./data/tlg0007/tlg031/tlg0007.tlg031.perseus-grc2.xml,Caius Marius,Plutarch
362,./data/tlg0007/tlg038/tlg0007.tlg038.perseus-grc2.xml,Nicias,Plutarch
363,./data/tlg0007/tlg007/tlg0007.tlg007.perseus-grc2.xml,Solon,Plutarch
364,./data/tlg0007/tlg097/tlg0007.tlg097.perseus-grc2.xml,Περὶ φιλαδελφίας,Plutarch
365,./data/tlg0007/tlg063/tlg0007.tlg063.perseus-grc2.xml,Aratus,Plutarch
366,./data/tlg0007/tlg064/tlg0007.tlg064.perseus-grc2.xml,Artaxerxes,Plutarch
367,./data/tlg0007/tlg090/tlg0007.tlg090.perseus-grc2.xml,Περὶ τοῦ Ε τοῦ ἐν Δελφοῖς,Plutarch
368,./data/tlg0007/tlg052/tlg0007.tlg052.perseus-grc1.xml,Tiberius and Caius Gracchus,Plutarch
369,./data/tlg0007/tlg099/tlg0007.tlg099.perseus-grc2.xml,Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν,Plutarch
370,./data/tlg0007/tlg055/tlg0007.tlg055.perseus-grc2.xml,Cicero,Plutarch
371,./data/tlg0007/tlg001/tlg0007.tlg001.perseus-grc2.xml,Theseus,Plutarch
372,./data/tlg0007/tlg039/tlg0007.tlg039.perseus-grc2.xml,Crassus,Plutarch
373,./data/tlg0007/tlg006/tlg0007.tlg006.perseus-grc2.xml,Comparison of Lycurgus and Numa,Plutarch
374,./data/tlg0007/tlg030/tlg0007.tlg030.perseus-grc2.xml,Pyrrhus,Plutarch
375,./data/tlg0007/tlg008/tlg0007.tlg008.perseus-grc2.xml,Publicola,Plutarch
376,./data/tlg0007/tlg037/tlg0007.tlg037.perseus-grc2.xml,Comparison of Lucullus and Cimon,Plutarch
377,./data/tlg0007/tlg015/tlg0007.tlg015.perseus-grc2.xml,Alcibiades,Plutarch
378,./data/tlg0007/tlg012/tlg0007.tlg012.perseus-grc2.xml,Pericles,Plutarch
379,./data/tlg0007/tlg024/tlg0007.tlg024.perseus-grc2.xml,Machine readable text,Plutarch
380,./data/tlg0007/tlg023/tlg0007.tlg023.perseus-grc2.xml,Comparison of Pelopidas and Marcellus,Plutarch
381,./data/tlg0007/tlg048/tlg0007.tlg048.perseus-grc2.xml,Caesar,Plutarch
382,./data/tlg0007/tlg077/tlg0007.tlg077.perseus-grc2.xml,Ὑγιεινὰ παραγγέλματα,Plutarch
383,./data/tlg0007/tlg070/tlg0007.tlg070.perseus-grc2.xml,Πῶς ἄν τις διακρίνειε τὸν κόλκακα τοῦ φίλου,Plutarch
384,./data/tlg0007/tlg079/tlg0007.tlg079.perseus-grc2.xml,Των επτά σοφών συμπόσιον,Plutarch
385,./data/tlg0007/tlg046/tlg0007.tlg046.perseus-grc2.xml,Comparison of Agesilaus and Pompey,Plutarch
386,./data/tlg0007/tlg041/tlg0007.tlg041.perseus-grc2.xml,Eumenes,Plutarch
387,./data/tlg0007/tlg022/tlg0007.tlg022.perseus-grc2.xml,Marcellus,Plutarch
388,./data/tlg0007/tlg025/tlg0007.tlg025.perseus-grc2.xml,Marcus Cato,Plutarch
389,./data/tlg0007/tlg013/tlg0007.tlg013.perseus-grc2.xml,Fabius Maximus,Plutarch
390,./data/tlg0007/tlg014/tlg0007.tlg014.perseus-grc2.xml,Comparison of Pericles and Fabius Maximus,Plutarch
391,./data/tlg0007/tlg040/tlg0007.tlg040.perseus-grc2.xml,Comparison of Nicias and Crassus,Plutarch
392,./data/tlg0007/tlg078/tlg0007.tlg078.perseus-grc2.xml,Γαμικὰ παραγγέλματα,Plutarch
393,./data/tlg0007/tlg047/tlg0007.tlg047.perseus-grc2.xml,Alexander,Plutarch
394,./data/tlg0007/tlg071/tlg0007.tlg071.perseus-grc2.xml,Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή,Plutarch
395,./data/tlg0007/tlg049/tlg0007.tlg049.perseus-grc2.xml,Phocion,Plutarch
396,./data/tlg0007/tlg076/tlg0007.tlg076.perseus-grc2.xml,Πραμυθητικὸς πρὸς Ἀπολλώνιον,Plutarch
397,./data/tlg0007/tlg104/tlg0007.tlg104.perseus-grc2.xml,Περὶ δυσωπίας,Plutarch
398,./data/tlg0007/tlg103/tlg0007.tlg103.perseus-grc2.xml,Περὶ φιλοπλουτίας,Plutarch
399,./data/tlg0007/tlg135/tlg0007.tlg135.perseus-grc2.xml,Ἐπιτομὴ τοῦ περὶ τῆς ἐν τῷ Τιμαίῳ ψυχογονίας,Plutarch
400,./data/tlg0007/tlg132/tlg0007.tlg132.perseus-grc2.xml,Περὶ σαρκοφαγίας λόγος β′,Plutarch
401,./data/tlg0007/tlg133/tlg0007.tlg133.perseus-grc2.xml,Πλατωνικὰ ζητήματα,Plutarch
402,./data/tlg0007/tlg134/tlg0007.tlg134.perseus-grc2.xml,Περὶ τῆς ἐν Τιμαίῳ ψυχογονίας,Plutarch
403,./data/tlg0007/tlg102/tlg0007.tlg102.perseus-grc2.xml,Περὶ πολυπραγμοσύνης,Plutarch
404,./data/tlg0007/tlg105/tlg0007.tlg105.perseus-grc2.xml,Περὶ φθόνου καὶ μίσους,Plutarch
405,./data/tlg0007/tlg123/tlg0007.tlg123.perseus-grc2.xml,Περὶ τῆς Ἡροδότου κακοηθείας,Plutarch
406,./data/tlg0007/tlg112/tlg0007.tlg112.perseus-grc2.xml,Συμποσιακῶν προβλημάτων βιβλία,Plutarch
407,./data/tlg0007/tlg115/tlg0007.tlg115.perseus-grc2.xml,Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι,Plutarch
408,./data/tlg0007/tlg141/tlg0007.tlg141.perseus-grc2.xml,Εἰ καλῶς εἴρηται τὸ λάθε βιώτας,Plutarch
409,./data/tlg0007/tlg114/tlg0007.tlg114.perseus-grc2.xml,Ἐρωτικαὶ διηγήσεις,Plutarch
410,./data/tlg0007/tlg113/tlg0007.tlg113.perseus-grc2.xml,Ἐρωτικός,Plutarch
411,./data/tlg0007/tlg125/tlg0007.tlg125.perseus-grc2.xml,Αἴτια φυσικά,Plutarch
412,./data/tlg0007/tlg122/tlg0007.tlg122.perseus-grc2.xml,Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή,Plutarch
413,./data/tlg0007/tlg140/tlg0007.tlg140.perseus-grc2.xml,Πρὸς Κωλώτην,Plutarch
414,./data/tlg0007/tlg032/tlg0007.tlg032.perseus-grc2.xml,Lysander,Plutarch
415,./data/tlg0007/tlg035/tlg0007.tlg035.perseus-grc2.xml,Cimon,Plutarch
416,./data/tlg0007/tlg003/tlg0007.tlg003.perseus-grc2.xml,Comparison of Theseus and Romulus,Plutarch
417,./data/tlg0007/tlg004/tlg0007.tlg004.perseus-grc2.xml,Lycurgus,Plutarch
418,./data/tlg0007/tlg050/tlg0007.tlg050.perseus-grc2.xml,Cato the Younger,Plutarch
419,./data/tlg0007/tlg057/tlg0007.tlg057.perseus-grc2.xml,Demetrius,Plutarch
420,./data/tlg0007/tlg068/tlg0007.tlg068.perseus-grc2.xml,Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.,Plutarch
421,./data/tlg0007/tlg061/tlg0007.tlg061.perseus-grc2.xml,Brutus,Plutarch
422,./data/tlg0007/tlg095/tlg0007.tlg095.perseus-grc2.xml,Περὶ ἀοπγησίας,Plutarch
423,./data/tlg0007/tlg092/tlg0007.tlg092.perseus-grc2.xml,Περὶ τῶν ἐκλελοιπότων,Plutarch
424,./data/tlg0007/tlg066/tlg0007.tlg066.perseus-grc2.xml,Otho,Plutarch
425,./data/tlg0007/tlg059/tlg0007.tlg059.perseus-grc2.xml,Comparison of Demetrius and Antony,Plutarch
426,./data/tlg0007/tlg005/tlg0007.tlg005.perseus-grc2.xml,Numa,Plutarch
427,./data/tlg0007/tlg002/tlg0007.tlg002.perseus-grc2.xml,Romulus,Plutarch
428,./data/tlg0007/tlg034/tlg0007.tlg034.perseus-grc2.xml,Comparison of Lysander and Sulla,Plutarch
429,./data/tlg0007/tlg033/tlg0007.tlg033.perseus-grc2.xml,Sulla,Plutarch
430,./data/tlg0007/tlg067/tlg0007.tlg067.perseus-grc2.xml,Περὶ παίδων ἀγωγῆς,Plutarch
431,./data/tlg0007/tlg093/tlg0007.tlg093.perseus-grc2.xml,Εἰ διδακτὸν ἡ ἀρετή,Plutarch
432,./data/tlg0007/tlg058/tlg0007.tlg058.perseus-grc2.xml,Antony,Plutarch
433,./data/tlg0007/tlg094/tlg0007.tlg094.perseus-grc2.xml,Περὶ τῆς ἠθικῆς ἀρετῆς,Plutarch
434,./data/tlg0007/tlg060/tlg0007.tlg060.perseus-grc2.xml,Dion,Plutarch
435,./data/tlg0007/tlg056/tlg0007.tlg056.perseus-grc2.xml,Comparison of Demosthenes with Cicero,Plutarch
436,./data/tlg0007/tlg069/tlg0007.tlg069.perseus-grc2.xml,Περὶ τοῦ ἀκούειν,Plutarch
437,./data/tlg0007/tlg051/tlg0007.tlg051.perseus-grc1.xml,Agis and Cleomenes,Plutarch
438,./data/tlg0007/tlg073/tlg0007.tlg073.perseus-grc2.xml,Περί πολυφιλίας,Plutarch
439,./data/tlg0007/tlg080/tlg0007.tlg080.perseus-grc2.xml,Περὶ δεισιδαιμονίας,Plutarch
440,./data/tlg0007/tlg074/tlg0007.tlg074.perseus-grc2.xml,Περὶ τύχης,Plutarch
441,./data/tlg0007/tlg089/tlg0007.tlg089.perseus-grc2.xml,Περὶ Ἴσιδος και Ὀσίριδος,Plutarch
442,./data/tlg0007/tlg042/tlg0007.tlg042.perseus-grc2.xml,Sertorius,Plutarch
443,./data/tlg0007/tlg045/tlg0007.tlg045.perseus-grc2.xml,Pompey,Plutarch
444,./data/tlg0007/tlg011/tlg0007.tlg011.perseus-grc2.xml,Camillus,Plutarch
445,./data/tlg0007/tlg016/tlg0007.tlg016.perseus-grc2.xml,Caius Marcius Coriolanus,Plutarch
446,./data/tlg0007/tlg029/tlg0007.tlg029.perseus-grc2.xml,Comparison of Philopoemen and Titus,Plutarch
447,./data/tlg0007/tlg020/tlg0007.tlg020.perseus-grc2.xml,Comparison of Timoleon and Aemilius,Plutarch
448,./data/tlg0007/tlg027/tlg0007.tlg027.perseus-grc2.xml,Philopoemen,Plutarch
449,./data/tlg0007/tlg018/tlg0007.tlg018.perseus-grc2.xml,Timoleon,Plutarch
450,./data/tlg0007/tlg044/tlg0007.tlg044.perseus-grc2.xml,Agesilaus,Plutarch
451,./data/tlg0007/tlg043/tlg0007.tlg043.perseus-grc2.xml,Comparison of Sertorius and Eumenes,Plutarch
452,./data/tlg0007/tlg075/tlg0007.tlg075.perseus-grc2.xml,Περὶ ἀρετῆς καὶ κακιάς,Plutarch
453,./data/tlg0007/tlg072/tlg0007.tlg072.perseus-grc2.xml,Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο,Plutarch
454,./data/tlg0007/tlg026/tlg0007.tlg026.perseus-grc2.xml,Comparison of Aristides and Marcus Cato,Plutarch
455,./data/tlg0007/tlg019/tlg0007.tlg019.perseus-grc2.xml,Aemilius Paulus,Plutarch
456,./data/tlg0007/tlg021/tlg0007.tlg021.perseus-grc2.xml,Pelopidas,Plutarch
457,./data/tlg0007/tlg017/tlg0007.tlg017.perseus-grc2.xml,Comparison of Alcibiades and Coriolanus,Plutarch
458,./data/tlg0007/tlg028/tlg0007.tlg028.perseus-grc2.xml,Titus Flamininus,Plutarch
459,./data/tlg0007/tlg010/tlg0007.tlg010.perseus-grc2.xml,Themistocles,Plutarch
460,./data/tlg0007/tlg100/tlg0007.tlg100.perseus-grc2.xml,Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα,Plutarch
461,./data/tlg0007/tlg107/tlg0007.tlg107.perseus-grc2.xml,Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων,Plutarch
462,./data/tlg0007/tlg138/tlg0007.tlg138.perseus-grc2.xml,Περὶ τῶν κοινῶν ἐννοιῶν πρὸς τοὺς Στωικοὺς,Plutarch
463,./data/tlg0007/tlg131/tlg0007.tlg131.perseus-grc2.xml,Περὶ σαρκοφαγίας λόγος α′,Plutarch
464,./data/tlg0007/tlg136/tlg0007.tlg136.perseus-grc2.xml,Περὶ Στωικῶν ἐνιγμάτων,Plutarch
465,./data/tlg0007/tlg109/tlg0007.tlg109.perseus-grc2.xml,Περὶ τοῦ Σωκράτους δαιμονίου,Plutarch
466,./data/tlg0007/tlg137/tlg0007.tlg137.perseus-grc2.xml,Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν ποιητῶν λέγουσι,Plutarch
467,./data/tlg0007/tlg108/tlg0007.tlg108.perseus-grc2.xml,Περὶ εἱμαρμένης,Plutarch
468,./data/tlg0007/tlg130/tlg0007.tlg130.perseus-grc2.xml,Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι,Plutarch
469,./data/tlg0007/tlg106/tlg0007.tlg106.perseus-grc2.xml,Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως,Plutarch
470,./data/tlg0007/tlg139/tlg0007.tlg139.perseus-grc2.xml,Ὅτι οὐδ' ἡδέως ζῆν ἔστι κατ' Ἐπίκουρον,Plutarch
471,./data/tlg0007/tlg101/tlg0007.tlg101.perseus-grc2.xml,Περὶ ἀδολεσχίας,Plutarch
472,./data/tlg0062/tlg054/tlg0062.tlg054.perseus-grc1.xml,Dipsades,Lucian
473,./data/tlg0062/tlg053/tlg0062.tlg053.perseus-grc1.xml,Quomodo historia conscribenda sit,Lucian
474,./data/tlg0062/tlg065/tlg0062.tlg065.perseus-grc1.xml,Navigium,Lucian
475,./data/tlg0062/tlg062/tlg0062.tlg062.perseus-grc1.xml,Scytha,Lucian
476,./data/tlg0062/tlg009/tlg0062.tlg009.perseus-grc1.xml,De Domo,Lucian
477,./data/tlg0062/tlg036/tlg0062.tlg036.perseus-grc1.xml,De luctu,Lucian
478,./data/tlg0062/tlg031/tlg0062.tlg031.perseus-grc1.xml,Philopsuedes sive incredulus,Lucian
479,./data/tlg0062/tlg038/tlg0062.tlg038.perseus-grc1.xml,Alexander,Lucian
480,./data/tlg0062/tlg007/tlg0062.tlg007.perseus-grc1.xml,Nigrinus,Lucian
481,./data/tlg0062/tlg063/tlg0062.tlg063.perseus-grc1.xml,Hermotimus,Lucian
482,./data/tlg0062/tlg064/tlg0062.tlg064.perseus-grc1.xml,Prometheus es in verbis,Lucian
483,./data/tlg0062/tlg052/tlg0062.tlg052.perseus-grc1.xml,Abdicatus,Lucian
484,./data/tlg0062/tlg055/tlg0062.tlg055.perseus-grc1.xml,Saturnalia,Lucian
485,./data/tlg0062/tlg001/tlg0062.tlg001.perseus-grc1.xml,Phalaris,Lucian
486,./data/tlg0062/tlg039/tlg0062.tlg039.perseus-grc1.xml,Imagines,Lucian
487,./data/tlg0062/tlg006/tlg0062.tlg006.perseus-grc1.xml,Muscae Encomium,Lucian
488,./data/tlg0062/tlg030/tlg0062.tlg030.perseus-grc1.xml,De parasito sive artem esse parasiticam,Lucian
489,./data/tlg0062/tlg008/tlg0062.tlg008.perseus-grc1.xml,Demonax,Lucian
490,./data/tlg0062/tlg037/tlg0062.tlg037.perseus-grc1.xml,Rhetorum praeceptor,Lucian
491,./data/tlg0062/tlg015/tlg0062.tlg015.perseus-grc1.xml,Symposium,Lucian
